,date,imoex,SBER,GAZP,LKOH,SBERP,GMKN,NVTK,YNDX,TATN,TATNP,SNGS,POLY,ROSN,TCSG,PLZL,SNGSP,MGNT,MTSS,ALRS,PHOR,PIKK,RUAL,VTBR,FIVE,NLMK,CHMF,IRAO,MOEX,MAIL,MAGN,OZON,RTKM,TRNFP,FIXP,DSKY,HYDR,AGRO,AFLT,POGR,VKCO,AFKS,ENPG,MFON,MFON*,CBOM,HHRU,FEES,FLOT,RNFT,LNTA,LSRG,MTLR,UPRO,SFIN,GLTR,TRMK,MVID,QIWI,SGZH,SELG,MTLRP,NMTP,RSTI,POSI,SMLT,UWGN,MSNG
115,2012-08-01,1422.38,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4,1837.4
116,2012-09-01,1459.01,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3,1922.3
117,2012-10-01,1423.46,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0,1904.0
118,2012-11-01,1405.19,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4,1939.4
119,2012-12-01,1477.87,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2,2000.2
120,2013-01-01,1547.18,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1,2020.1
121,2013-02-01,1487.46,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0
122,2013-03-01,1440.02,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5,1998.5
123,2013-04-01,1386.69,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5,1972.5
124,2013-05-01,1343.99,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0,1878.0
125,2013-06-01,1331.24,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4,1890.4
126,2013-07-01,1377.6,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0,1950.0
127,2013-08-01,1364.54,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5,1924.5
128,2013-09-01,1463.13,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9,2054.9
129,2013-10-01,1509.62,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4,2102.4
130,2013-11-01,1479.35,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8,2042.8
131,2013-12-01,1503.39,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7,2039.7
132,2014-01-01,1454.05,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0,1989.0
133,2014-02-01,1444.71,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0,1963.0
134,2014-03-01,1369.29,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0,1960.0
135,2014-04-01,1306.01,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1,1880.1
136,2014-05-01,1432.03,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0,1968.0
137,2014-06-01,1476.38,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0,2036.0
138,2014-07-01,1379.61,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9,2000.9
139,2014-08-01,1400.71,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0,2055.0
140,2014-09-01,1411.07,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0,2015.0
141,2014-10-01,1488.47,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0,2120.0
142,2014-11-01,1533.68,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7,2291.7
143,2014-12-01,1396.61,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0,2225.0
144,2015-01-01,1647.69,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9,2789.9
145,2015-02-01,1758.97,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2,2981.2
146,2015-03-01,1626.18,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0,2705.0
147,2015-04-01,1688.34,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6,2645.6
148,2015-05-01,1609.19,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3,2461.3
149,2015-06-01,1654.55,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9,2469.9
150,2015-07-01,1669.0,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6,2537.6
151,2015-08-01,1733.17,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0,2531.0
152,2015-09-01,1642.97,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9,2242.9
153,2015-10-01,1711.53,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0,2320.0
